,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
1179,Con mi perro,Milonga,https://www.todotango.com/musica/tema/1029/Con-mi-perro/,True,True,False,True,
1182,Con permiso,Milonga,https://www.todotango.com/musica/tema/2479/Con-permiso/,True,False,False,False,True
1186,Con toda la voz que tengo,Milonga,https://www.todotango.com/musica/tema/936/Con-toda-la-voz-que-tengo/,True,True,False,False,True
1188,Con una milonga de estas,Milonga,https://www.todotango.com/musica/tema/4323/Con-una-milonga-de-estas/,True,False,False,False,True
1189,Con vos milonga,Milonga,https://www.todotango.com/musica/tema/7475/Con-vos-milonga/,True,False,False,False,True
1198,Confidencias [c],Milonga,https://www.todotango.com/musica/tema/6856/Confidencias-[c]/,True,False,False,False,True
1206,Consejos reos,Milonga,https://www.todotango.com/musica/tema/1082/Consejos-reos/,True,False,False,False,True
1219,Coplas del viejo almacén,Milonga,https://www.todotango.com/musica/tema/2317/Coplas-del-viejo-almacen/,True,False,False,False,True
1221,Coplera,Milonga,https://www.todotango.com/musica/tema/10223/Coplera/,True,False,False,False,True
1248,Cortada de San Ignacio,Milonga,https://www.todotango.com/musica/tema/4549/Cortada-de-San-Ignacio/,True,True,False,False,True
1285,Cuando era mía mi vieja,Milonga,https://www.todotango.com/musica/tema/3050/Cuando-era-mia-mi-vieja/,True,False,False,True,
1310,Cuando un viejo se enamora,Milonga,https://www.todotango.com/musica/tema/889/Cuando-un-viejo-se-enamora/,True,True,True,True,
1322,Cuatro corazones,Milonga,https://www.todotango.com/musica/tema/1078/Cuatro-corazones/,True,False,False,False,True
1352,Dársena Sur,Milonga,https://www.todotango.com/musica/tema/3696/Darsena-Sur/,True,False,False,False,True
1353,De antaño,Milonga,https://www.todotango.com/musica/tema/6177/De-antano/,True,True,False,False,True
1356,De ayer y hoy,Milonga,https://www.todotango.com/musica/tema/6884/De-ayer-y-hoy/,True,False,False,False,True
1358,De Buenos Aires morena,Milonga,https://www.todotango.com/musica/tema/3106/De-Buenos-Aires-morena/,True,False,False,True,
1364,De dorapa,Milonga,https://www.todotango.com/musica/tema/8092/De-dorapa/,True,False,False,False,True
1374,De las dos orillas,Milonga,https://www.todotango.com/musica/tema/4137/De-las-dos-orillas/,True,False,False,False,True
1379,De mi pueblo,Milonga,https://www.todotango.com/musica/tema/9849/De-mi-pueblo/,True,False,False,False,True
1382,De mil amores [b],Milonga,https://www.todotango.com/musica/tema/8200/De-mil-amores-[b]/,True,False,False,False,True
1383,De mis tiempos de cantor,Milonga,https://www.todotango.com/musica/tema/1205/De-mis-tiempos-de-cantor/,True,False,False,False,True
1394,De punta a punta,Milonga,https://www.todotango.com/musica/tema/6329/De-punta-a-punta/,True,True,False,False,True
1395,De pura cepa [b],Milonga,https://www.todotango.com/musica/tema/1439/De-pura-cepa-[b]/,True,True,False,False,True
1426,Declaración de amor,Milonga,https://www.todotango.com/musica/tema/3159/Declaracion-de-amor/,True,False,False,False,True
1448,Del pasado [b],Milonga,https://www.todotango.com/musica/tema/3708/Del-pasado-[b]/,True,True,False,False,True
1451,Del tiempo guapo,Milonga,https://www.todotango.com/musica/tema/5501/Del-tiempo-guapo/,True,True,False,False,True
1452,Del tiempo guapo [b],Milonga,https://www.todotango.com/musica/tema/7687/Del-tiempo-guapo-[b]/,True,False,False,False,True
1456,Delen cancha a las mujeres!,Milonga,https://www.todotango.com/musica/tema/3576/Delen-cancha-a-las-mujeres/,True,False,False,False,True
1465,Desalquilao,Milonga,https://www.todotango.com/musica/tema/6344/Desalquilao/,True,False,False,False,True
1469,Descarte,Milonga,https://www.todotango.com/musica/tema/2103/Descarte/,True,False,False,False,True
1470,Deschave de un calavera,Milonga,https://www.todotango.com/musica/tema/5889/Deschave-de-un-calavera/,True,False,False,False,True
1481,Desde la cana,Milonga,https://www.todotango.com/musica/tema/1353/Desde-la-cana/,True,False,False,True,
1506,Después de quererla tanto,Milonga,https://www.todotango.com/musica/tema/2109/Despues-de-quererla-tanto/,True,False,False,False,True
1543,Distancia [c],Milonga,https://www.todotango.com/musica/tema/3631/Distancia-[c]/,True,False,False,True,
1550,Dolor de canillita,Milonga,https://www.todotango.com/musica/tema/4650/Dolor-de-canillita/,True,False,False,False,True
1556,Don Cri-cri de Monserrat,Milonga,https://www.todotango.com/musica/tema/9146/Don-Cri-cri-de-Monserrat/,True,False,False,False,True
1563,Don Quijote De Arrabal,Milonga,https://www.todotango.com/musica/tema/6825/Don-Quijote-De-Arrabal/,True,False,False,False,True
1579,Dónde vamos a parar,Milonga,https://www.todotango.com/musica/tema/4285/Donde-vamos-a-parar/,True,True,False,False,True
1581,"Dorita, la portera",Milonga,https://www.todotango.com/musica/tema/6415/Dorita-la-portera/,True,False,False,False,True
1593,Dos viejos barrios,Milonga,https://www.todotango.com/musica/tema/3880/Dos-viejos-barrios/,True,True,False,False,True
1597,Duelo curda,Milonga,https://www.todotango.com/musica/tema/5905/Duelo-curda/,True,False,False,False,True
1605,Durazno a cuarenta el ciento,Milonga,https://www.todotango.com/musica/tema/3299/Durazno-a-cuarenta-el-ciento/,True,True,False,True,
1610,Eche veinte centavos en la ranura,Milonga,https://www.todotango.com/musica/tema/4673/Eche-veinte-centavos-en-la-ranura/,True,False,False,False,True
1615,El Abasto desde arriba,Milonga,https://www.todotango.com/musica/tema/7355/El-Abasto-desde-arriba/,True,False,False,False,True
1620,El adiós de Gabino Ezeiza,Milonga,https://www.todotango.com/musica/tema/1148/El-adios-de-Gabino-Ezeiza/,True,False,False,True,
1623,El aguatero porteño (Agua fresca),Milonga,https://www.todotango.com/musica/tema/4461/El-aguatero-porteno-Agua-fresca/,True,True,False,False,True
1667,El bichaje,Milonga,https://www.todotango.com/musica/tema/7163/El-bichaje/,True,False,False,False,True
1668,El bondi,Milonga,https://www.todotango.com/musica/tema/5917/El-bondi/,True,False,False,False,True
1675,El buzón,Milonga,https://www.todotango.com/musica/tema/6964/El-buzon/,True,False,False,False,True
1683,El cantor,Milonga,https://www.todotango.com/musica/tema/8899/El-cantor/,True,False,False,False,True
1693,El Chino Pantaleón,Milonga,https://www.todotango.com/musica/tema/1206/El-Chino-Pantaleon/,True,False,False,True,
1709,El contrapunto,Milonga,https://www.todotango.com/musica/tema/3438/El-contrapunto/,True,False,False,False,True
1710,El conventillo,Milonga,https://www.todotango.com/musica/tema/2266/El-conventillo/,True,False,True,True,
1714,El corrupto,Milonga,https://www.todotango.com/musica/tema/6509/El-corrupto/,True,False,False,False,True
1729,El divorcio,Milonga,https://www.todotango.com/musica/tema/2556/El-divorcio/,True,True,False,True,
1750,El firulete,Milonga,https://www.todotango.com/musica/tema/1940/El-firulete/,True,False,True,True,
1753,El floreo,Milonga,https://www.todotango.com/musica/tema/4063/El-floreo/,True,True,False,False,True
1768,El incomplé,Milonga,https://www.todotango.com/musica/tema/6179/El-incomple/,True,False,False,False,True
1769,El inquilino,Milonga,https://www.todotango.com/musica/tema/1463/El-inquilino/,True,False,False,False,True
1779,El Lungo y El Oscurito,Milonga,https://www.todotango.com/musica/tema/9165/El-Lungo-y-El-Oscurito/,True,False,False,False,True
1782,El Malevo Surrealista,Milonga,https://www.todotango.com/musica/tema/7063/El-Malevo-Surrealista/,True,False,False,False,True
1787,El más pesao,Milonga,https://www.todotango.com/musica/tema/7913/El-mas-pesao/,True,True,False,False,True
1789,El mate,Milonga,https://www.todotango.com/musica/tema/3581/El-mate/,True,False,False,False,True
1792,El mayoral del tranvía,Milonga,https://www.todotango.com/musica/tema/3517/El-mayoral-del-tranvia/,True,True,False,False,True
1806,El Morocho y el Oriental (Gardel-Ra,Milonga,https://www.todotango.com/musica/tema/518/El-Morocho-y-el-Oriental-Gardel-Razzano/,True,True,False,True,
1817,El origen,Milonga,https://www.todotango.com/musica/tema/4318/El-origen/,True,False,False,False,True
1819,El padre,Milonga,https://www.todotango.com/musica/tema/7349/El-padre/,True,False,False,False,True
1820,El paisanito,Milonga,https://www.todotango.com/musica/tema/1034/El-paisanito/,True,True,False,True,
1824,El patio,Milonga,https://www.todotango.com/musica/tema/3224/El-patio/,True,False,False,False,True
1827,El peluquero,Milonga,https://www.todotango.com/musica/tema/2486/El-peluquero/,True,False,False,False,True
1842,El picaflor porteño,Milonga,https://www.todotango.com/musica/tema/6613/El-picaflor-porteno/,True,True,False,False,True
1844,El piro (El escape),Milonga,https://www.todotango.com/musica/tema/5929/El-piro-El-escape/,True,False,False,False,True
1866,El que inventó el diccionario,Milonga,https://www.todotango.com/musica/tema/3040/El-que-invento-el-diccionario/,True,False,False,False,True
1868,El raje,Milonga,https://www.todotango.com/musica/tema/3657/El-raje/,True,False,False,False,True
1907,El temblor,Milonga,https://www.todotango.com/musica/tema/7701/El-temblor/,True,True,False,False,True
1912,El títere,Milonga,https://www.todotango.com/musica/tema/1163/El-titere/,True,False,False,False,True
1947,El viento me cuenta cosas,Milonga,https://www.todotango.com/musica/tema/1230/El-viento-me-cuenta-cosas/,True,False,False,False,True
1956,Ella se fue,Milonga,https://www.todotango.com/musica/tema/3033/Ella-se-fue/,True,False,False,False,True
1974,En blanco y negro,Milonga,https://www.todotango.com/musica/tema/1715/En-blanco-y-negro/,True,True,True,True,
1979,En el bulín de la vida,Milonga,https://www.todotango.com/musica/tema/4636/En-el-bulin-de-la-vida/,True,True,False,False,True
1981,En el corsito del barrio,Milonga,https://www.todotango.com/musica/tema/921/En-el-corsito-del-barrio/,True,False,False,True,
1984,En el pescante,Milonga,https://www.todotango.com/musica/tema/2063/En-el-pescante/,True,False,False,False,True
1995,En la estancia’e Don Ramón,Milonga,https://www.todotango.com/musica/tema/3578/En-la-estanciae-Don-Ramon/,True,False,False,False,True
2007,En lo de Laura,Milonga,https://www.todotango.com/musica/tema/511/En-lo-de-Laura/,True,False,False,False,True
2020,En un bodegón vecino,Milonga,https://www.todotango.com/musica/tema/10163/En-un-bodegon-vecino/,True,False,False,False,True
2021,En un bondi color humo,Milonga,https://www.todotango.com/musica/tema/4680/En-un-bondi-color-humo/,True,False,False,False,True
2022,En un cine de Acassuso,Milonga,https://www.todotango.com/musica/tema/7348/En-un-cine-de-Acassuso/,True,False,False,False,True
2045,Entre copa y copa,Milonga,https://www.todotango.com/musica/tema/4372/Entre-copa-y-copa/,True,False,False,False,True
2046,Entre curdas,Milonga,https://www.todotango.com/musica/tema/4756/Entre-curdas/,True,False,False,True,
2050,Entre pitada y pitada,Milonga,https://www.todotango.com/musica/tema/3162/Entre-pitada-y-pitada/,True,False,False,False,True
2156,Evita (“La abanderada de los humild,Milonga,https://www.todotango.com/musica/tema/7830/Evita-La-abanderada-de-los-humildes/,True,False,False,False,True
2169,Falsía,Milonga,https://www.todotango.com/musica/tema/3844/Falsia/,True,False,False,False,True
2170,Falta y resto a lo que queda,Milonga,https://www.todotango.com/musica/tema/9210/Falta-y-resto-a-lo-que-queda/,True,False,False,False,True
2199,Ficha de oro,Milonga,https://www.todotango.com/musica/tema/1718/Ficha-de-oro/,True,False,False,False,True
2200,Ficha personal,Milonga,https://www.todotango.com/musica/tema/4726/Ficha-personal/,True,True,False,False,True
2206,Fiesta y milonga,Milonga,https://www.todotango.com/musica/tema/6328/Fiesta-y-milonga/,True,False,False,True,
2233,Flor y flor,Milonga,https://www.todotango.com/musica/tema/6061/Flor-y-flor/,True,False,False,False,True
2240,Flotando en el vino,Milonga,https://www.todotango.com/musica/tema/8723/Flotando-en-el-vino/,True,False,False,False,True
2266,Fue en primavera,Milonga,https://www.todotango.com/musica/tema/9531/Fue-en-primavera/,True,False,False,False,True
2286,Ganzúa,Milonga,https://www.todotango.com/musica/tema/2057/Ganzua/,True,False,False,False,True
2298,Garufa en Villa Lugano,Milonga,https://www.todotango.com/musica/tema/4117/Garufa-en-Villa-Lugano/,True,False,False,False,True
2305,Gaucho con botas,Milonga,https://www.todotango.com/musica/tema/6001/Gaucho-con-botas/,True,True,False,False,True
2322,Gorrión de Buenos Aires,Milonga,https://www.todotango.com/musica/tema/3286/Gorrion-de-Buenos-Aires/,True,False,False,False,True
2333,Graciela,Milonga,https://www.todotango.com/musica/tema/3490/Graciela/,True,True,False,False,True
2336,Grafitti de las almas,Milonga,https://www.todotango.com/musica/tema/5825/Grafitti-de-las-almas/,True,False,False,True,
2346,Gualicho,Milonga,https://www.todotango.com/musica/tema/1338/Gualicho/,True,False,False,False,True
2362,Guitarra de Echeverría,Milonga,https://www.todotango.com/musica/tema/1829/Guitarra-de-Echeverria/,True,False,False,False,True
2365,Guitarra viajera,Milonga,https://www.todotango.com/musica/tema/5199/Guitarra-viajera/,True,True,False,False,True
2385,Hagamos un paréntesis,Milonga,https://www.todotango.com/musica/tema/3281/Hagamos-un-parentesis/,True,False,False,False,True
2394,Hasta Callao no más,Milonga,https://www.todotango.com/musica/tema/4797/Hasta-Callao-no-mas/,True,True,False,False,True
2433,Historia de la que anduvo en mi pie,Milonga,https://www.todotango.com/musica/tema/10122/Historia-de-la-que-anduvo-en-mi-piel/,True,False,False,False,True
2437,Historia de unas canas,Milonga,https://www.todotango.com/musica/tema/2862/Historia-de-unas-canas/,True,False,False,False,True
2444,Hojas quemadas,Milonga,https://www.todotango.com/musica/tema/7367/Hojas-quemadas/,True,False,False,False,True
2447,Hombre y bandoneón,Milonga,https://www.todotango.com/musica/tema/6536/Hombre-y-bandoneon/,True,False,False,False,True
2468,Hoy estás como pa' mí,Milonga,https://www.todotango.com/musica/tema/4349/Hoy-estas-como-pa-mi/,True,True,False,False,True
2520,Intimidad campera,Milonga,https://www.todotango.com/musica/tema/6250/Intimidad-campera/,True,False,False,False,True
2534,Jacinto Chiclana,Milonga,https://www.todotango.com/musica/tema/1164/Jacinto-Chiclana/,True,True,True,True,
2552,José sin Rosa Milonga,Milonga,https://www.todotango.com/musica/tema/9532/Jose-sin-Rosa-Milonga/,True,False,False,False,True
2556,Juan Palomo,Milonga,https://www.todotango.com/musica/tema/4772/Juan-Palomo/,True,True,False,False,True
2568,Julián Centeya,Milonga,https://www.todotango.com/musica/tema/946/Julian-Centeya/,True,False,False,False,True
2573,Julián Pardales,Milonga,https://www.todotango.com/musica/tema/8749/Julian-Pardales/,True,False,False,False,True
2607,La buchona,Milonga,https://www.todotango.com/musica/tema/7805/La-buchona/,True,False,False,False,True
2619,La canchera,Milonga,https://www.todotango.com/musica/tema/7546/La-canchera/,True,False,False,True,
2633,La candombera,Milonga,https://www.todotango.com/musica/tema/7737/La-candombera/,True,True,False,False,True
2644,La cepillada,Milonga,https://www.todotango.com/musica/tema/891/La-cepillada/,True,False,False,False,True
2645,La chabona,Milonga,https://www.todotango.com/musica/tema/3943/La-chabona/,True,True,False,False,True
2678,La descamisada,Milonga,https://www.todotango.com/musica/tema/5257/La-descamisada/,True,False,True,True,
2683,La doble pena,Milonga,https://www.todotango.com/musica/tema/10120/La-doble-pena/,True,False,False,False,True
2684,La dulce señora,Milonga,https://www.todotango.com/musica/tema/8920/La-dulce-senora/,True,False,False,False,True
2688,La esquina cualquiera,Milonga,https://www.todotango.com/musica/tema/2015/La-esquina-cualquiera/,True,False,False,False,True
2691,La eterna milonga,Milonga,https://www.todotango.com/musica/tema/3403/La-eterna-milonga/,True,True,False,False,True
2692,La fama es puro cuento,Milonga,https://www.todotango.com/musica/tema/8993/La-fama-es-puro-cuento/,True,False,False,False,True
2698,La flor de los payadores,Milonga,https://www.todotango.com/musica/tema/7741/La-flor-de-los-payadores/,True,True,False,False,True
2702,La fulana [b],Milonga,https://www.todotango.com/musica/tema/4249/La-fulana-[b]/,True,False,True,False,
2718,La Juana,Milonga,https://www.todotango.com/musica/tema/4860/La-Juana/,True,False,False,False,True
2726,La loca de la plaza,Milonga,https://www.todotango.com/musica/tema/2320/La-loca-de-la-plaza/,True,False,False,False,True
2749,La Meneca,Milonga,https://www.todotango.com/musica/tema/9534/La-Meneca/,True,False,False,False,True
2750,La menega,Milonga,https://www.todotango.com/musica/tema/7174/La-menega/,True,False,False,False,True
2760,La milonga celestial,Milonga,https://www.todotango.com/musica/tema/5045/La-milonga-celestial/,True,True,False,True,
2761,La milonga de Ana,Milonga,https://www.todotango.com/musica/tema/6914/La-milonga-de-Ana/,True,False,False,False,True
2762,La milonga de Buenos Aires,Milonga,https://www.todotango.com/musica/tema/3628/La-milonga-de-Buenos-Aires/,True,True,False,True,
2764,La milonga que faltaba [b],Milonga,https://www.todotango.com/musica/tema/3524/La-milonga-que-faltaba-[b]/,True,True,False,False,True
2765,La milonga y yo,Milonga,https://www.todotango.com/musica/tema/645/La-milonga-y-yo/,True,False,True,True,
2766,La milonguita (La querida de Gardel,Milonga,https://www.todotango.com/musica/tema/4170/La-milonguita-La-querida-de-Gardel/,True,False,False,False,True
2779,La mulateada,Milonga,https://www.todotango.com/musica/tema/3523/La-mulateada/,True,False,False,False,True
2793,La otra Buenos Aires,Milonga,https://www.todotango.com/musica/tema/8359/La-otra-Buenos-Aires/,True,False,False,False,True
2795,La pampita [b],Milonga,https://www.todotango.com/musica/tema/5964/La-pampita-[b]/,True,True,False,False,True
2817,La porteñita,Milonga,https://www.todotango.com/musica/tema/2927/La-portenita/,True,False,False,False,True
2825,La puñalada,Milonga,https://www.todotango.com/musica/tema/99/La-punalada/,True,True,True,True,
2847,La solita,Milonga,https://www.todotango.com/musica/tema/1512/La-solita/,True,False,False,True,
2858,La toalla mojada,Milonga,https://www.todotango.com/musica/tema/3842/La-toalla-mojada/,True,False,False,False,True
2859,La trifulca,Milonga,https://www.todotango.com/musica/tema/3537/La-trifulca/,True,True,False,False,True
2862,La tropilla de mi flor,Milonga,https://www.todotango.com/musica/tema/1013/La-tropilla-de-mi-flor/,True,False,False,False,True
2874,La última no se olvida,Milonga,https://www.todotango.com/musica/tema/7350/La-ultima-no-se-olvida/,True,False,False,False,True
2877,La uruguaya y la porteña,Milonga,https://www.todotango.com/musica/tema/1069/La-uruguaya-y-la-portena/,True,False,False,False,True
2892,La vitrina,Milonga,https://www.todotango.com/musica/tema/5806/La-vitrina/,True,False,False,True,
2894,La voz de Buenos Aires,Milonga,https://www.todotango.com/musica/tema/4008/La-voz-de-Buenos-Aires/,True,False,False,False,True
2898,La yunta brava,Milonga,https://www.todotango.com/musica/tema/5775/La-yunta-brava/,True,True,False,False,True
2899,Laberintos de papel,Milonga,https://www.todotango.com/musica/tema/7368/Laberintos-de-papel/,True,False,False,True,
2917,Las cosas que me han quedado,Milonga,https://www.todotango.com/musica/tema/5850/Las-cosas-que-me-han-quedado/,True,True,False,False,True
2929,Las milongas,Milonga,https://www.todotango.com/musica/tema/4321/Las-milongas/,True,False,False,False,True
2964,Línea Nº 9,Milonga,https://www.todotango.com/musica/tema/1269/Linea-N%c2%ba-9/,True,False,False,False,True
2984,Llevándome,Milonga,https://www.todotango.com/musica/tema/9061/Llevandome/,True,False,False,False,
3017,Lo que vale una mujer,Milonga,https://www.todotango.com/musica/tema/798/Lo-que-vale-una-mujer/,True,False,False,False,True
3049,Los ejes de mi carreta,Milonga,https://www.todotango.com/musica/tema/2414/Los-ejes-de-mi-carreta/,True,True,False,False,
3060,Los muchachos de enfrente,Milonga,https://www.todotango.com/musica/tema/6302/Los-muchachos-de-enfrente/,True,False,False,True,
3070,Los paraguas de Buenos Aires,Milonga,https://www.todotango.com/musica/tema/984/Los-paraguas-de-Buenos-Aires/,True,False,False,True,
3072,Los pescadores del misterio,Milonga,https://www.todotango.com/musica/tema/2326/Los-pescadores-del-misterio/,True,False,False,False,True
3073,Los pistoleros románticos,Milonga,https://www.todotango.com/musica/tema/6819/Los-pistoleros-romanticos/,True,False,False,False,True
3083,Luna,Milonga,https://www.todotango.com/musica/tema/2823/Luna/,True,False,False,False,True
3088,Luna ladrona,Milonga,https://www.todotango.com/musica/tema/3456/Luna-ladrona/,True,True,False,False,True
3110,Magdalena trenzas largas,Milonga,https://www.todotango.com/musica/tema/3651/Magdalena-trenzas-largas/,True,False,False,True,
3136,Maldonado [c],Milonga,https://www.todotango.com/musica/tema/4236/Maldonado-[c]/,True,True,False,False,True
3177,Mano brava,Milonga,https://www.todotango.com/musica/tema/2595/Mano-brava/,True,True,True,True,
3193,Maradoneando,Milonga,https://www.todotango.com/musica/tema/7044/Maradoneando/,True,True,False,True,
3211,María Milonga,Milonga,https://www.todotango.com/musica/tema/1131/Maria-Milonga/,True,False,False,False,True
3217,María y las aves,Milonga,https://www.todotango.com/musica/tema/3463/Maria-y-las-aves/,True,False,False,False,True
3218,Mariana,Milonga,https://www.todotango.com/musica/tema/844/Mariana/,True,False,False,False,True
3251,Mate para tres,Milonga,https://www.todotango.com/musica/tema/9255/Mate-para-tres/,True,False,False,False,True
3253,Matufias (O el arte de vivir),Milonga,https://www.todotango.com/musica/tema/1367/Matufias-O-el-arte-de-vivir/,True,False,False,False,True
3254,Matungo,Milonga,https://www.todotango.com/musica/tema/2834/Matungo/,True,False,False,False,True
3269,Me gusta,Milonga,https://www.todotango.com/musica/tema/6954/Me-gusta/,True,False,False,False,True
3276,Me llaman Luna,Milonga,https://www.todotango.com/musica/tema/9509/Me-llaman-Luna/,True,False,False,False,
3307,Memoria de un poeta,Milonga,https://www.todotango.com/musica/tema/8361/Memoria-de-un-poeta/,True,False,False,False,True
3310,Menega,Milonga,https://www.todotango.com/musica/tema/8081/Menega/,True,False,False,False,True
3315,Mensajeros,Milonga,https://www.todotango.com/musica/tema/9316/Mensajeros/,True,False,False,False,True
3333,Meta milonga!,Milonga,https://www.todotango.com/musica/tema/6558/Meta-milonga/,True,False,False,False,True
3370,Mi flor de arrabal,Milonga,https://www.todotango.com/musica/tema/7686/Mi-flor-de-arrabal/,True,False,False,False,True
3374,Mi linda porteñita,Milonga,https://www.todotango.com/musica/tema/3610/Mi-linda-portenita/,True,True,False,False,True
3399,Mi regalo,Milonga,https://www.todotango.com/musica/tema/937/Mi-regalo/,True,True,False,False,True
3414,Mi velorio,Milonga,https://www.todotango.com/musica/tema/7351/Mi-velorio/,True,False,False,False,True
3426,Mi viejo es amigo mío,Milonga,https://www.todotango.com/musica/tema/1547/Mi-viejo-es-amigo-mio/,True,False,False,False,True
3428,Mi viejo sauce,Milonga,https://www.todotango.com/musica/tema/6062/Mi-viejo-sauce/,True,False,False,False,True
3443,Milonga antigua,Milonga,https://www.todotango.com/musica/tema/2066/Milonga-antigua/,True,False,False,False,True
3444,Milonga bruja,Milonga,https://www.todotango.com/musica/tema/3476/Milonga-bruja/,True,True,False,False,True
3445,Milonga burrera,Milonga,https://www.todotango.com/musica/tema/4762/Milonga-burrera/,True,False,False,True,
3446,Milonga cantinera,Milonga,https://www.todotango.com/musica/tema/5906/Milonga-cantinera/,True,False,False,False,True
3447,Milonga de Albornoz,Milonga,https://www.todotango.com/musica/tema/1165/Milonga-de-Albornoz/,True,False,False,False,True
3448,Milonga de amor perdido,Milonga,https://www.todotango.com/musica/tema/6939/Milonga-de-amor-perdido/,True,False,False,False,True
3449,Milonga de arrabal,Milonga,https://www.todotango.com/musica/tema/3477/Milonga-de-arrabal/,True,True,False,False,True
3450,Milonga de Calandria,Milonga,https://www.todotango.com/musica/tema/2076/Milonga-de-Calandria/,True,False,False,False,True
3451,Milonga de corralón,Milonga,https://www.todotango.com/musica/tema/6150/Milonga-de-corralon/,True,False,True,False,True
3452,Milonga de Don Quijote,Milonga,https://www.todotango.com/musica/tema/3591/Milonga-de-Don-Quijote/,True,False,False,False,True
3453,Milonga de frases hechas,Milonga,https://www.todotango.com/musica/tema/9804/Milonga-de-frases-hechas/,True,False,False,False,True
3454,Milonga de Jacinto Arana,Milonga,https://www.todotango.com/musica/tema/6864/Milonga-de-Jacinto-Arana/,True,False,False,False,True
3455,Milonga de la mufiña,Milonga,https://www.todotango.com/musica/tema/3983/Milonga-de-la-mufina/,True,False,False,False,True
3456,Milonga de las dos puertas,Milonga,https://www.todotango.com/musica/tema/6211/Milonga-de-las-dos-puertas/,True,False,False,False,True
3457,Milonga de lejos,Milonga,https://www.todotango.com/musica/tema/6240/Milonga-de-lejos/,True,False,False,False,True
3458,Milonga de los arroyos,Milonga,https://www.todotango.com/musica/tema/6055/Milonga-de-los-arroyos/,True,False,True,False,True
3459,Milonga de los cuarteles,Milonga,https://www.todotango.com/musica/tema/5817/Milonga-de-los-cuarteles/,True,True,False,False,True
3460,Milonga de los fortines,Milonga,https://www.todotango.com/musica/tema/251/Milonga-de-los-fortines/,True,False,False,False,
3461,Milonga de Manuel Flores,Milonga,https://www.todotango.com/musica/tema/2077/Milonga-de-Manuel-Flores/,True,False,False,False,True
3462,Milonga de mi ciudad,Milonga,https://www.todotango.com/musica/tema/3863/Milonga-de-mi-ciudad/,True,True,False,False,True
3463,Milonga de mis amores,Milonga,https://www.todotango.com/musica/tema/145/Milonga-de-mis-amores/,True,True,True,True,
3464,Milonga de otros tiempos,Milonga,https://www.todotango.com/musica/tema/7189/Milonga-de-otros-tiempos/,True,False,False,False,True
3465,Milonga de Puente Alsina,Milonga,https://www.todotango.com/musica/tema/252/Milonga-de-Puente-Alsina/,True,False,False,False,True
3466,Milonga del andariego,Milonga,https://www.todotango.com/musica/tema/8111/Milonga-del-andariego/,True,False,True,False,True
3467,Milonga del atardecer,Milonga,https://www.todotango.com/musica/tema/6804/Milonga-del-atardecer/,True,False,False,False,True
3468,Milonga del casamiento,Milonga,https://www.todotango.com/musica/tema/4035/Milonga-del-casamiento/,True,False,False,True,
3469,Milonga del cuartiador,Milonga,https://www.todotango.com/musica/tema/7322/Milonga-del-cuartiador/,True,False,False,False,True
3470,Milonga del excluido,Milonga,https://www.todotango.com/musica/tema/7438/Milonga-del-excluido/,True,False,False,False,True
3471,Milonga del gallo ‘e fuego,Milonga,https://www.todotango.com/musica/tema/5109/Milonga-del-gallo-%e2%80%98e-fuego/,True,False,False,False,True
3472,Milonga del infiel,Milonga,https://www.todotango.com/musica/tema/1166/Milonga-del-infiel/,True,False,False,False,True
3473,Milonga del lecherito,Milonga,https://www.todotango.com/musica/tema/1831/Milonga-del-lecherito/,True,False,False,False,True
3474,Milonga del mayoral,Milonga,https://www.todotango.com/musica/tema/1219/Milonga-del-mayoral/,True,False,False,False,True
3475,Milonga del mono,Milonga,https://www.todotango.com/musica/tema/5537/Milonga-del-mono/,True,False,False,True,
3476,Milonga del mozo guapo,Milonga,https://www.todotango.com/musica/tema/4808/Milonga-del-mozo-guapo/,True,True,False,False,True
3477,Milonga del muerto,Milonga,https://www.todotango.com/musica/tema/1167/Milonga-del-muerto/,True,False,False,False,True
3478,Milonga del novecientos,Milonga,https://www.todotango.com/musica/tema/250/Milonga-del-novecientos/,True,True,True,True,
3479,Milonga del pobre diablo,Milonga,https://www.todotango.com/musica/tema/6351/Milonga-del-pobre-diablo/,True,False,False,False,True
3480,Milonga del sentimiento,Milonga,https://www.todotango.com/musica/tema/4206/Milonga-del-sentimiento/,True,True,False,False,True
3481,Milonga del trovador,Milonga,https://www.todotango.com/musica/tema/3464/Milonga-del-trovador/,True,False,True,False,True
3482,Milonga en ay menor,Milonga,https://www.todotango.com/musica/tema/2319/Milonga-en-ay-menor/,True,False,False,False,True
3483,Milonga en el viento,Milonga,https://www.todotango.com/musica/tema/550/Milonga-en-el-viento/,True,False,False,False,
3484,Milonga en otoño,Milonga,https://www.todotango.com/musica/tema/6851/Milonga-en-otono/,True,False,False,False,True
3486,Milonga mía,Milonga,https://www.todotango.com/musica/tema/5126/Milonga-mia/,True,True,False,False,True
3487,Milonga milonga tonga,Milonga,https://www.todotango.com/musica/tema/3487/Milonga-milonga-tonga/,True,False,False,False,True
3488,Milonga mistonga,Milonga,https://www.todotango.com/musica/tema/6734/Milonga-mistonga/,True,False,False,True,
3489,Milonga negra,Milonga,https://www.todotango.com/musica/tema/4309/Milonga-negra/,True,True,False,False,True
