,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
2777,La mujer de la noche larga,Vals,https://www.todotango.com/musica/tema/7324/La-mujer-de-la-noche-larga/,True,True,False,True,True
2778,La mujer distinta,Vals,https://www.todotango.com/musica/tema/9897/La-mujer-distinta/,True,False,False,False,True
2807,La pena del payador,Vals,https://www.todotango.com/musica/tema/2269/La-pena-del-payador/,True,True,False,True,True
2819,La primera palabra,Vals,https://www.todotango.com/musica/tema/2331/La-primera-palabra/,True,False,False,False,True
2824,La pulpera de Santa Lucía,Vals,https://www.todotango.com/musica/tema/602/La-pulpera-de-Santa-Lucia/,True,True,True,True,True
2837,La rosa,Vals,https://www.todotango.com/musica/tema/1987/La-rosa/,True,False,False,False,True
2845,La serenata de ayer,Vals,https://www.todotango.com/musica/tema/2005/La-serenata-de-ayer/,True,True,False,True,True
2849,La sonrisa de mamá,Vals,https://www.todotango.com/musica/tema/2060/La-sonrisa-de-mama/,True,True,False,False,True
2869,La última esquina,Vals,https://www.todotango.com/musica/tema/6139/La-ultima-esquina/,True,False,False,False,True
2875,La última ronda,Vals,https://www.todotango.com/musica/tema/5940/La-ultima-ronda/,True,False,False,False,True
2890,La virgen del perdón,Vals,https://www.todotango.com/musica/tema/4110/La-virgen-del-perdon/,True,True,False,True,True
2904,Lágrimas eternas,Vals,https://www.todotango.com/musica/tema/2841/Lagrimas-eternas/,True,True,False,False,True
2931,Las notas de mi canto,Vals,https://www.todotango.com/musica/tema/7192/Las-notas-de-mi-canto/,True,False,False,False,True
2936,Las últimas lluvias de marzo,Vals,https://www.todotango.com/musica/tema/6141/Las-ultimas-lluvias-de-marzo/,True,False,False,False,True
2947,Lenay,Vals,https://www.todotango.com/musica/tema/5152/Lenay/,True,False,False,False,True
2970,Llamado de amor,Vals,https://www.todotango.com/musica/tema/3228/Llamado-de-amor/,True,False,False,False,True
2976,Llanto de madre,Vals,https://www.todotango.com/musica/tema/4523/Llanto-de-madre/,True,False,False,False,True
